,index,CID,Category,SubCategory,HeelHeight,Insole,Closure,Gender,Material,ToeStyle,1,2,3,4
8478,26792,7979827-357060,Shoes,Sneakers and Athletic Shoes,,EVA;Padded;Removable,Lace up,Boys;Girls,Leather;Nubuck;Suede,,8078902-391914,8004174-9,7887842-839,7208295-20321
8479,26793,7979827-357061,Shoes,Sneakers and Athletic Shoes,,EVA;Padded;Removable,Lace up,Boys;Girls,Leather;Nubuck;Suede,,8080294-168,7880446-147543,7802500-353843,7696311-1001
8480,26796,7979892-1453,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Women,Full-grain leather,,7696311-1001,7226411-382555,7977827-324022,8036504-394906
8481,26797,7979941-764,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Men,Mesh;Nylon;Rubber;Synthetic,,7696311-1001,7931252-14,8036504-394906,7965537-385250
8482,26798,7979943-155,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Men,Mesh;Rubber;Synthetic,,8078902-391914,7931252-14,7887842-839,7255074-385219
8483,26799,7979945-155,Shoes,Sneakers and Athletic Shoes,,EVA;Moisture Wicking;Padded;Removable,Lace up,Men,Microfiber,,8080294-168,7965537-385250,7696311-1001,7887842-839
8484,26800,7979945-742,Shoes,Sneakers and Athletic Shoes,,EVA;Moisture Wicking;Padded;Removable,Lace up,Men,Microfiber,,7886616-52413,7696311-1001,7226411-382555,8058615-382738
8485,26805,7979996-151,Shoes,Sneakers and Athletic Shoes,,,Lace up,Boys,Mesh;Synthetic,,7883995-338624,7160197-69241,8029192-261524,103789-3
8486,26806,7979996-1413,Shoes,Sneakers and Athletic Shoes,,,Lace up,Boys,Mesh;Synthetic,,8013374-367321,7973006-24984,8021519-370485,7651819-320474
8487,26807,7979996-6124,Shoes,Sneakers and Athletic Shoes,,,Lace up,Boys,Mesh;Synthetic,,7696311-1001,8080294-168,7887842-839,7983893-358487
8488,26808,7979996-16740,Shoes,Sneakers and Athletic Shoes,,,Lace up,Boys,Mesh;Synthetic,,7651819-320474,8036504-394906,7718630-338385,8080294-168
8489,26809,7980000-6583,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Girls,Mesh;Rubber;Synthetic,,7208295-20321,7508782-88410,7696311-1001,7917325-1001
8490,26810,7980000-40591,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Girls,Mesh;Rubber;Synthetic,,8112391-402852,7887980-6124,7657849-219622,7814492-326309
8491,26811,7980000-356413,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Girls,Mesh;Rubber;Synthetic,,7887842-839,8036504-394906,7931252-14,7553554-2125
8492,26816,7980002-151,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Boys,Mesh;Rubber;Synthetic,,7983893-358487,8036504-394906,7208295-20321,7983400-358201
8493,26817,7980002-1413,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Boys,Mesh;Synthetic,,7976194-3,7696311-1001,7998266-3,7255074-385219
8494,26818,7980002-6124,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Boys,Mesh;Synthetic,,8080294-168,7836531-307048,8021519-370486,8036504-394906
8495,26819,7980002-16740,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Boys,Mesh;Synthetic,,7651819-320474,8080294-168,7802314-632,7208295-20321
8496,26822,7980007-6583,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Girls,Mesh;Synthetic,,8036504-394906,8080294-168,7983893-358487,7208295-20321
8497,26823,7980007-40591,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Girls,Mesh;Synthetic,,7931252-14,7696311-1001,7887842-839,8036504-394906
8498,26824,7980007-356413,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Girls,Mesh;Synthetic,,7964016-3132,8081516-169337,8030006-373252,8013374-367321
8499,26834,7980011-151,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Boys,Mesh;Rubber;Synthetic,,8036504-394906,8080294-168,8015263-3,7294452-751
8500,26835,7980011-16740,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Boys,Mesh;Rubber;Synthetic,,7929650-37647,8025537-371478,7696311-1001,8126542-168
8501,26836,7980013-6583,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Girls,Mesh;Rubber;Synthetic,,7884218-198963,7999803-1850,7761867-8768,7952003-274007
8502,26837,7980013-356413,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Girls,Mesh;Rubber,,7696311-1001,7553554-2125,7965537-385250,7931252-14
8503,26838,7980015-147,Shoes,Sneakers and Athletic Shoes,,,Lace up,Boys,Mesh;Synthetic,,7909019-331826,8078902-391914,7370409-15,7805192-31878
8504,26839,7980015-30126,Shoes,Sneakers and Athletic Shoes,,,Lace up,Boys,Mesh;Synthetic,,8113323-401,7887842-839,7908184-368242,7984078-358647
8505,26840,7980015-357136,Shoes,Sneakers and Athletic Shoes,,,Lace up,Boys,Mesh;Synthetic,,7696311-1001,8036504-394906,7887842-839,7553554-2125
8506,26841,7980015-357137,Shoes,Sneakers and Athletic Shoes,,,Lace up,Boys,Mesh;Synthetic,,7931252-14,8036504-394906,7983893-358487,7696311-1001
8507,26842,7980019-143,Shoes,Sneakers and Athletic Shoes,,,Lace up,Girls,Mesh;Synthetic,,7983893-358487,7836531-307048,7887842-839,7992555-6608
8508,26843,7980019-11204,Shoes,Sneakers and Athletic Shoes,,,Lace up,Girls,Mesh;Synthetic,,8124971-47476,7984968-911,7920242-335102,7929650-37647
8509,26844,7980019-235059,Shoes,Sneakers and Athletic Shoes,,,Lace up,Girls,Mesh;Synthetic,,7370409-15,7980647-151,7909019-331826,8059247-3
8510,26845,7980031-147,Shoes,Sneakers and Athletic Shoes,,,Lace up,Boys,Mesh;Synthetic,,7931252-14,8036504-394906,7887842-839,7798384-24150
8511,26846,7980031-30126,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Boys,Mesh;Rubber;Synthetic,,8036504-394906,7798384-24150,8080294-168,7853632-312242
8512,26847,7980031-357136,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Boys,Mesh;Rubber;Synthetic,,7965537-385250,7836531-307048,8078902-391914,7696311-1001
8513,26848,7980031-357137,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Boys,Mesh;Rubber;Synthetic,,7226411-382555,8080294-168,8020448-401,7836531-307048
8514,26849,7980033-143,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Girls,Mesh;Rubber;Synthetic,,7931252-14,7208295-20321,7798384-24150,7696311-1001
8515,26850,7980033-11204,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Girls,Mesh;Rubber;Synthetic,,7931252-14,7370409-15,7508782-88410,7971870-385615
8516,26851,7980033-235059,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Girls,Mesh;Rubber;Synthetic,,8080294-168,8021519-370485,7651819-320474,7397747-4311
8517,26852,7980037-155,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Boys,Leather;Mesh;Rubber,,8080294-168,7887842-839,7931252-14,7965537-385250
8518,26853,7980038-6583,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Girls,Leather;Mesh,,7732020-268420,7696311-1001,8004174-9,8078902-391914
8519,26854,7980041-155,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Boys,Mesh;Rubber;Synthetic,,8080294-168,7931252-14,7965537-385250,7836531-307048
8520,26855,7980041-2557,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Boys,Mesh;Rubber;Synthetic,,7696311-1001,7931252-14,7878420-29629,8013374-367321
8521,26856,7980041-9046,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Boys,Mesh;Rubber;Synthetic,,7931252-14,8019279-369576,7983893-358487,8143761-3
8522,26857,7980042-1453,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Girls,Mesh;Rubber;Synthetic,,7255074-385219,7226411-382555,8030006-373252,8013374-367321
8523,26858,7980042-6583,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Girls,Mesh;Rubber;Synthetic,,8080294-168,8021519-370485,7836531-307048,7752720-732
8524,26859,7980042-6972,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Girls,Mesh;Rubber;Synthetic,,8080294-168,7836531-307048,8036504-394906,8026486-371849
8525,26860,7980048-2557,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Girls,Mesh;Synthetic,,7977827-324022,7255074-385219,8020448-401,7226411-382555
8526,26861,7980048-40591,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Girls,Mesh;Synthetic,,7911248-1001,8080294-168,7977827-324022,8021519-370486
8527,26862,7980053-3,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Boys,Mesh;Rubber;Synthetic,,7696311-1001,8021519-370485,7397747-4311,8080294-168
8528,26863,7980053-9,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,,Boys,Mesh;Rubber;Synthetic,,7999840-6,8080294-168,8020448-401,7226411-382555
8529,26864,7980053-18,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,,Boys,Mesh;Rubber;Synthetic,,8080294-168,8036504-394906,7965537-385250,7294452-751
8530,26865,7980053-143,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,,Boys,Mesh;Rubber;Synthetic,,7978354-387488,7983893-358487,7983400-358201,7965537-385250
8531,26866,7980053-113300,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,,Boys,Mesh;Rubber;Synthetic,,7931252-14,7732020-268420,8004174-9,7836531-307048
8532,26867,7980054-559,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Girls,Mesh;Rubber;Synthetic,,8080294-168,7255074-385219,7965537-385250,8013374-367321
8533,26868,7980054-20660,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Girls,Mesh;Synthetic,,8024348-18402,7696311-1001,7971870-385615,7761867-8768
8534,26869,7980064-25238,Shoes,Sneakers and Athletic Shoes,,Moisture Wicking;Padded,Slip-On,Men,Rubber;Synthetic,,7887842-839,7931252-14,7836531-307048,8036504-394906
8535,26870,7980064-357154,Shoes,Sneakers and Athletic Shoes,,Moisture Wicking;Padded,Slip-On,Men,Rubber;Synthetic,,7883995-338624,7977462-1843,7911248-1001,7925394-370353
8536,26871,7980064-357155,Shoes,Sneakers and Athletic Shoes,,Moisture Wicking;Padded,Slip-On,Men,Rubber;Synthetic,,7983893-358487,7931252-14,7696311-1001,7508775-241368
8537,26872,7980065-356202,Shoes,Sneakers and Athletic Shoes,Flat,Moisture Wicking;Padded,Slip-On,Women,Synthetic,,7696311-1001,7798384-24150,7508775-241368,8078902-391914
8538,26881,7980089-357161,Shoes,Sneakers and Athletic Shoes,,Padded;Textile,Lace up,Women,Leather,Capped Toe;Round Toe;Closed Toe,7696311-1001,7836531-307048,8013374-367321,8021519-370486
8539,26927,7980170-1430,Shoes,Sneakers and Athletic Shoes,,Leather;Padded,Lace up,Women,Leather;Shearling,Round Toe;Closed Toe,8036504-394906,8078902-391914,7255074-385219,7208295-20321
8540,26941,7980201-401,Shoes,Sneakers and Athletic Shoes,,,Lace up,Men,Leather,Round Toe,7884218-198963,7942187-3,7931252-14,7965537-385250
8541,26942,7980202-401,Shoes,Sneakers and Athletic Shoes,,,Lace up,Men,Canvas,Round Toe,8058559-3,7836531-307048,8080294-168,7931252-14
8542,26943,7980278-275814,Shoes,Sneakers and Athletic Shoes,,,Slip-On,Men,Rubber;Suede;Synthetic,Capped Toe,7887842-839,7255074-385219,7208295-20321,8077616-142648
8543,26944,7980371-357284,Shoes,Sneakers and Athletic Shoes,,Synthetic Leather;Textile,Lace up,Boys;Girls,Synthetic,,7965537-385250,7973278-354112,7208295-20321,7226411-382555
8544,26945,7980372-357284,Shoes,Sneakers and Athletic Shoes,,Synthetic Leather,Lace up,Boys;Girls,Synthetic,,8036504-394906,7931252-14,7999840-6,7965537-385250
8545,26946,7980400-357284,Shoes,Sneakers and Athletic Shoes,,Textile,Lace up,Boys;Girls,Synthetic,,7696311-1001,8013374-367321,7397747-4311,8081516-169337
8546,26947,7980432-141182,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Boys;Girls,Synthetic,,7696311-1001,8036504-394906,7208295-20321,8013374-367321
8547,26948,7980432-294993,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Boys;Girls,Synthetic,,7696311-1001,8036504-394906,8077616-142648,7931252-14
8548,26949,7980432-357313,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Boys;Girls,Synthetic,,7931252-14,7696311-1001,8013374-367321,8036504-394906
8549,26950,7980432-357314,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Boys;Girls,Mesh;Synthetic,,8019279-369576,7651819-320474,7886616-52413,8087126-146497
8550,26951,7980465-357313,Shoes,Sneakers and Athletic Shoes,,Textile,Lace up,Boys;Girls,Synthetic,,8013374-367321,8021519-370485,7160197-69241,7820176-325
8551,26952,7980465-357314,Shoes,Sneakers and Athletic Shoes,,Textile,Lace up,Boys;Girls,Synthetic,,8080294-168,8036504-394906,7836531-307048,7965537-385250
8552,26954,7980490-141182,Shoes,Sneakers and Athletic Shoes,,Textile,Lace up,Boys;Girls,Synthetic,,8080294-168,8013374-367321,7965537-385250,7208295-20321
8553,26955,7980490-294993,Shoes,Sneakers and Athletic Shoes,,Textile,Lace up,Boys;Girls,Synthetic,,7983893-358487,7686842-136469,7836531-307048,7696311-1001
8554,26956,7980490-357313,Shoes,Sneakers and Athletic Shoes,,Textile,Lace up,Boys;Girls,Synthetic,,7696311-1001,8036504-394906,8080294-168,7208295-20321
8555,26957,7980490-357314,Shoes,Sneakers and Athletic Shoes,,Textile,Lace up,Boys;Girls,Synthetic,,7226411-382555,7965537-385250,7911248-1001,7255074-385219
8556,26960,7980503-357313,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Boys;Girls,Suede,,8036504-394906,7208295-20321,8077616-142648,7931252-14
8557,26961,7980505-20660,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Girls,Mesh;Synthetic,,7774274-3,7925403-369375,7973006-24984,8019279-369576
8558,26962,7980506-357326,Shoes,Sneakers and Athletic Shoes,,,Lace up,Boys,Leather;Mesh;Suede,,7255074-385219,7226411-382555,7977827-324022,7983400-358201
8559,26963,7980507-357327,Shoes,Sneakers and Athletic Shoes,,Textile,Lace up,Boys,Mesh;Synthetic,Round Toe,7836531-307048,7752720-732,8021519-370485,7802314-632
8560,26967,7980513-559,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Girls,Mesh;Suede,,7983893-358487,7255074-385219,8013374-367321,7977827-324022
8561,26968,7980513-20660,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Girls,Mesh;Suede,,8020448-401,8036504-394906,7226411-382555,7208295-20321
8562,26969,7980518-4766,Shoes,Sneakers and Athletic Shoes,,EVA;Textile,Lace up,Boys,Mesh;Suede,,8036504-394906,8013374-367321,7983400-358201,7761867-8768
8563,26970,7980518-357337,Shoes,Sneakers and Athletic Shoes,,EVA;Textile,Lace up,Boys,Mesh;Suede,,7836531-307048,8021519-370485,7977827-324022,7292926-183092
8564,26971,7980523-96915,Shoes,Sneakers and Athletic Shoes,,,Bungee,Girls,Mesh;Synthetic,Round Toe,8036504-394906,8078902-391914,7805192-31878,7208295-20321
8565,26972,7980523-231656,Shoes,Sneakers and Athletic Shoes,,,Bungee,Girls,Mesh;Synthetic,Round Toe,7696311-1001,8078902-391914,7255074-385219,8020448-401
8566,26973,7980531-10623,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Girls,Mesh;Rubber;Suede,,7255074-385219,7887842-839,7208295-20321,7917325-1001
8567,26974,7980531-96223,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Girls,Mesh;Suede,,7970323-12919,8124971-47476,7964029-4312,7911248-1001
8568,26978,7980535-35888,Shoes,Sneakers and Athletic Shoes,,,Bungee,Boys,Mesh;Synthetic,Round Toe,7931252-14,7696311-1001,7255074-385219,7523345-12191
8569,26979,7980544-3,Shoes,Sneakers and Athletic Shoes,,,Bungee,Boys,Mesh;Synthetic,Round Toe,7969476-377227,7965537-385250,7983400-358201,7836531-307048
8570,26980,7980544-411,Shoes,Sneakers and Athletic Shoes,,,Bungee,Boys,Mesh;Synthetic,Round Toe,7696311-1001,8080294-168,7836531-307048,7884218-198963
8571,26981,7980554-4766,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Boys,Mesh;Rubber;Suede,,7887842-839,7931252-14,8078902-391914,8080294-168
8572,26982,7980554-357347,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Boys,Mesh;Rubber;Suede,,7732020-268420,8113323-401,7983893-358487,7931252-14
8573,26983,7980555-45499,Shoes,Sneakers and Athletic Shoes,,Padded;Removable;Textile,Lace up,Boys;Girls,Leather,,7917325-1001,8036504-394906,7208295-20321,7294452-751
8574,26984,7980555-355558,Shoes,Sneakers and Athletic Shoes,,Padded;Removable;Textile,Lace up,Boys;Girls,Leather,,7887842-839,7931252-14,7983893-358487,7989468-355369
8575,26985,7980556-10623,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Girls,Mesh;Rubber;Suede,,7696311-1001,7428446-29602,7836531-307048,7999840-6
8576,26986,7980556-96223,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Girls,Mesh;Rubber;Suede,,7983893-358487,8036504-394906,7983400-358201,7226411-382555
8577,26987,7980563-158,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Boys,Mesh;Suede,,7696311-1001,7208295-20321,8080294-168,7294452-751
8578,26988,7980563-396,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Boys,Mesh;Suede,,7255074-385219,8036504-394906,7696311-1001,7208295-20321
8579,26990,7980567-279843,Shoes,Sneakers and Athletic Shoes,,Moisture Wicking;Padded;Removable;Textile,Lace up,Boys;Girls,Nylon;Suede,,7887842-839,8036504-394906,7978354-387488,8078902-391914
8580,26991,7980568-574,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Girls,Mesh;Rubber;Synthetic,,7696311-1001,7553554-2125,7836531-307048,8078902-391914
8581,26997,7980625-158,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Boys,Mesh;Suede,,7983893-358487,7226411-382555,7696311-1001,7977827-324022
8582,26998,7980625-396,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Boys,Mesh;Suede,,8036504-394906,7208295-20321,7983400-358201,8020448-401
8583,27001,7980635-559,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Girls,Mesh;Synthetic,,7887842-839,7931252-14,8113323-401,8004174-9
8584,27002,7980635-574,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Girls,Mesh;Synthetic,,8080294-168,7973006-24984,7983893-358487,7836531-307048
8585,27003,7980647-151,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Boys;Girls,Rubber;Synthetic,,8080294-168,7836531-307048,8036504-394906,8021519-370485
8586,27004,7980647-754,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Boys;Girls,Rubber;Synthetic,,7978230-356568,7971856-353441,7977462-1843,7978221-69638
8587,27005,7980647-2537,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Boys;Girls,Rubber;Synthetic,,7696311-1001,8036504-394906,7836531-307048,7798384-24150
8588,27011,7980748-151,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Men,Neoprene;Synthetic,,7836531-307048,8058559-3,8080294-168,7651819-320474
8589,27012,7980748-3454,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Men,Neoprene;Synthetic,,7887842-839,7983893-358487,8036504-394906,8087126-146497
8590,27013,7980748-37269,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Men,Neoprene;Synthetic,,8080294-168,8036504-394906,7836531-307048,7983893-358487
8591,27014,7980748-384830,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Men,Neoprene;Synthetic,,7836531-307048,8080294-168,7294452-751,7983893-358487
8592,27015,7980748-384832,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Men,Neoprene;Synthetic,,7696311-1001,7651819-320474,7160197-69241,8030006-373252
8593,27016,7980754-151,Shoes,Sneakers and Athletic Shoes,,EVA,Lace up,Men,Leather;Neoprene,,8164779-65259,7883995-338624,7969349-911,8074210-79932
8594,27017,7980754-3454,Shoes,Sneakers and Athletic Shoes,,EVA,Lace up,Men,Leather;Neoprene,,7977827-324022,8021519-370486,8080294-168,7928245-339050
8595,27018,7980754-9270,Shoes,Sneakers and Athletic Shoes,,EVA,Lace up,Men,Leather;Neoprene,,7983893-358487,7696311-1001,7836531-307048,7983410-358204
8596,27019,7980754-37269,Shoes,Sneakers and Athletic Shoes,,EVA,Lace up,Men,Leather;Neoprene,,7952003-274007,8020448-401,7968966-352307,7226411-382555
8597,27020,7980755-3454,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Men,Leather;Rubber,,8124965-16931,7718630-338385,7651819-320474,7696311-1001
8598,27021,7980755-37269,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Men,Leather;Rubber,,8021519-370485,7651819-320474,8080294-168,7977827-324022
8599,27022,7980757-2294,Shoes,Sneakers and Athletic Shoes,,EVA;Textile,Lace up,Men,Leather;Neoprene,,7983893-358487,8036504-394906,8143761-3,7208295-20321
8600,27023,7980757-37269,Shoes,Sneakers and Athletic Shoes,,EVA;Textile,Lace up,Men,Leather;Neoprene,,7983893-358487,7887842-839,7208295-20321,8078902-391914
8601,27024,7980757-384840,Shoes,Sneakers and Athletic Shoes,,EVA;Textile,Lace up,Men,Leather;Neoprene,,7226411-382555,7255074-385219,8020448-401,7208295-20321
8602,27025,7980854-357505,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Boys,Mesh;Synthetic,,7931252-14,7553554-2125,8023428-371004,7696311-1001
8603,27026,7980854-357506,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Boys,Mesh;Synthetic,,8087126-146497,7226411-382555,7255074-385219,7208295-20321
8604,27027,7980864-357513,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Girls,Mesh;Synthetic,,7931252-14,7696311-1001,7971934-353487,7887842-839
8605,27028,7980864-357514,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Girls,Mesh;Synthetic,,8013374-367321,8021519-370485,7903816-330812,7983410-358204
8606,27029,7980873-357505,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Hook and Loop;Slip-On,Boys,Mesh;Rubber;Synthetic,,7255074-385219,7931252-14,7887842-839,7553554-2125
